seed,step,queries,loss,maxq0,mean_q,eps,sec
1,202000,28.583,26.05625,-600.066,-604.808,0.05,643.8
1,204000,32.667,24.99027,-599.793,-604.843,0.05,650.3
1,206000,29.917,24.78963,-602.31,-605.385,0.05,656.8
1,208000,26.833,25.17786,-604.915,-608.398,0.05,663.3
1,210000,30.25,25.88615,-602.771,-608.358,0.05,669.8
1,212000,27.417,25.87618,-603.506,-607.011,0.05,676.3
1,214000,24.75,26.77075,-602.986,-607.214,0.05,682.8
1,216000,33.167,27.14665,-603.077,-606.555,0.05,689.3
1,218000,24.167,27.98844,-603.561,-606.253,0.05,695.9
1,220000,23.25,28.10166,-599.652,-603.439,0.05,702.4
1,222000,22.583,29.22236,-598.988,-601.849,0.05,708.8
1,224000,22.667,30.8869,-596.878,-600.368,0.05,715.3
1,226000,27.833,31.87689,-594.975,-599.395,0.05,721.9
1,228000,29.083,32.19232,-593.92,-598.36,0.05,728.4
1,230000,23.25,31.54475,-593.126,-595.818,0.05,734.9
1,232000,25.167,30.12279,-587.026,-592.841,0.05,741.4
1,234000,27.417,30.32946,-587.726,-591.095,0.05,747.9
1,236000,24.833,30.69163,-584.91,-588.298,0.05,754.5
1,238000,28.0,30.29503,-584.82,-588.259,0.05,760.9
1,240000,24.25,30.85723,-581.573,-585.344,0.05,767.5
1,242000,24.083,31.23104,-580.284,-583.198,0.05,774.0
1,244000,24.25,31.38106,-575.748,-581.426,0.05,780.5
1,246000,24.083,32.12141,-576.354,-580.047,0.05,787.0
1,248000,27.667,32.86781,-572.834,-576.904,0.05,793.5
1,250000,24.083,32.41996,-570.071,-574.219,0.05,800.0
1,252000,23.167,32.32207,-566.18,-570.97,0.05,806.5
1,254000,25.917,32.23114,-565.554,-570.656,0.05,813.0
1,256000,21.75,32.27887,-561.251,-565.867,0.05,819.5
1,258000,21.75,32.55822,-556.183,-562.667,0.05,826.0
1,260000,24.583,32.35312,-553.811,-558.751,0.05,832.6
1,262000,22.5,31.70168,-555.557,-559.527,0.05,839.1
1,264000,26.667,31.3909,-553.684,-558.015,0.05,845.6
1,266000,23.25,30.43015,-553.671,-557.747,0.05,852.1
1,268000,27.333,29.68212,-552.057,-557.512,0.05,858.6
1,270000,22.833,30.14699,-550.872,-554.911,0.05,865.1
1,272000,21.5,30.03826,-549.656,-553.692,0.05,871.6
1,274000,24.417,30.54432,-550.31,-553.824,0.05,878.1
1,276000,24.0,31.25233,-551.105,-555.221,0.05,884.6
1,278000,23.833,31.10707,-553.99,-557.784,0.05,891.1
1,280000,24.083,30.86311,-551.673,-556.28,0.05,897.6
1,282000,24.333,31.36731,-552.62,-560.505,0.05,904.1
1,284000,22.917,31.42058,-557.184,-562.114,0.05,910.6
1,286000,19.333,32.16459,-559.649,-563.642,0.05,917.1
1,288000,24.333,32.48302,-557.36,-562.215,0.05,923.6
1,290000,24.667,32.45759,-556.793,-561.479,0.05,930.1
1,292000,23.5,32.48228,-556.44,-560.631,0.05,936.6
1,294000,21.083,32.82805,-557.357,-561.527,0.05,943.1
1,296000,20.917,32.97522,-555.892,-560.212,0.05,949.6
1,298000,22.917,32.8242,-557.15,-561.055,0.05,956.1
2,0,42.083,9.38256,0.094,-0.001,1.0,0.1
2,2000,32.5,0.76465,-19.51,-20.005,0.9683,5.1
2,4000,31.917,1.02526,-38.428,-38.912,0.9367,10.2
2,6000,38.167,1.79217,-57.394,-57.846,0.905,15.3
2,8000,32.917,2.51662,-76.364,-76.8,0.8733,20.5
2,10000,40.083,3.32226,-94.022,-94.73,0.8417,25.7
2,12000,45.667,4.05791,-112.67,-113.539,0.81,31.0
2,14000,31.833,4.81037,-129.143,-130.259,0.7783,36.4
2,16000,33.667,5.51194,-145.822,-146.627,0.7467,41.7
2,18000,34.417,6.21347,-162.497,-163.014,0.715,47.2
2,20000,40.75,6.87126,-178.501,-179.475,0.6833,52.7
2,22000,35.083,7.68411,-196.212,-197.125,0.6517,58.3
2,24000,39.333,8.31529,-211.992,-213.394,0.62,63.9
2,26000,38.0,9.12229,-228.56,-229.542,0.5883,69.5
2,28000,34.833,9.76577,-242.844,-244.091,0.5567,75.2
2,30000,34.5,10.47365,-255.814,-257.859,0.525,81.0
2,32000,40.167,11.07236,-271.476,-272.427,0.4933,86.8
2,34000,50.083,11.70209,-285.178,-286.316,0.4617,92.6
2,36000,41.5,11.983,-296.998,-300.355,0.43,98.5
2,38000,32.167,12.09031,-311.355,-313.061,0.3983,104.5
2,40000,43.5,12.43704,-324.916,-326.579,0.3667,110.4
2,42000,37.833,12.56216,-336.008,-338.059,0.335,116.5
2,44000,43.917,13.42746,-349.458,-350.591,0.3033,122.6
2,46000,39.75,13.5092,-360.367,-362.587,0.2717,128.7
2,48000,38.167,14.42783,-373.444,-374.591,0.24,134.9
2,50000,31.75,14.91922,-385.714,-386.665,0.2083,141.1
2,52000,40.083,15.57018,-395.805,-397.495,0.1767,147.4
2,54000,42.5,16.09423,-409.925,-411.773,0.145,153.7
2,56000,42.75,16.33872,-418.745,-420.939,0.1133,160.1
2,58000,36.083,16.79474,-430.081,-432.911,0.0817,166.5
2,60000,33.5,16.69259,-440.397,-442.295,0.05,173.0
2,62000,40.583,16.85997,-448.633,-450.254,0.05,179.5
2,64000,36.583,17.12738,-456.426,-459.132,0.05,186.0
2,66000,40.583,17.83417,-465.269,-467.372,0.05,192.5
2,68000,38.667,17.93919,-470.317,-472.675,0.05,199.0
2,70000,38.0,18.2427,-478.273,-480.896,0.05,205.5
2,72000,36.75,18.6993,-492.173,-495.043,0.05,212.0
2,74000,30.5,19.59076,-498.644,-501.953,0.05,218.5
2,76000,34.167,20.48272,-509.744,-511.974,0.05,225.0
2,78000,38.333,21.48403,-513.927,-518.151,0.05,231.5
2,80000,37.0,21.71839,-523.915,-526.459,0.05,238.0
2,82000,33.917,21.50335,-531.231,-533.755,0.05,244.5
2,84000,31.417,21.11081,-542.151,-544.292,0.05,251.0
2,86000,33.167,20.26988,-551.549,-553.889,0.05,257.5
2,88000,35.417,20.79355,-557.899,-560.573,0.05,264.0
2,90000,34.833,21.75946,-560.175,-562.857,0.05,270.4
2,92000,38.417,23.35387,-567.541,-571.829,0.05,276.9
2,94000,36.583,24.91868,-568.27,-573.227,0.05,283.4
2,96000,41.583,23.68052,-574.638,-577.418,0.05,289.9
2,98000,36.75,23.06887,-580.766,-583.194,0.05,296.4
2,100000,38.333,22.3519,-587.661,-591.747,0.05,303.0
2,102000,38.917,22.5034,-585.005,-589.617,0.05,309.5
2,104000,38.25,22.22793,-582.601,-587.238,0.05,316.0
2,106000,37.25,22.38953,-580.87,-585.259,0.05,322.5
2,108000,31.833,22.16842,-583.15,-587.973,0.05,329.0
2,110000,36.333,21.65499,-586.851,-590.565,0.05,335.5
2,112000,39.333,21.03427,-590.349,-593.011,0.05,342.0
2,114000,32.833,20.83465,-593.333,-595.366,0.05,348.5
2,116000,33.667,21.52754,-593.921,-596.898,0.05,355.0
2,118000,28.333,23.17291,-600.219,-604.235,0.05,361.5
2,120000,28.667,24.36169,-605.638,-607.715,0.05,368.0
2,122000,29.0,24.6977,-608.325,-610.281,0.05,374.5
2,124000,30.917,25.16576,-608.576,-611.107,0.05,381.0
2,126000,30.083,25.21194,-608.599,-610.96,0.05,387.5
2,128000,33.5,24.90704,-608.241,-611.99,0.05,394.0
2,130000,30.75,24.95156,-609.272,-612.011,0.05,400.5
2,132000,30.583,25.31062,-608.826,-611.568,0.05,407.0
2,134000,26.25,26.02739,-608.654,-613.648,0.05,413.5
2,136000,25.75,27.40884,-610.028,-614.089,0.05,420.0
2,138000,39.583,27.9653,-612.728,-614.874,0.05,426.5
2,140000,31.667,27.4168,-620.442,-623.09,0.05,433.0
2,142000,27.833,27.19912,-620.178,-622.253,0.05,439.5
2,144000,31.417,26.01532,-614.86,-618.325,0.05,446.0
2,146000,32.583,25.47714,-614.555,-617.694,0.05,452.4
2,148000,35.25,25.29984,-609.907,-613.48,0.05,459.0
2,150000,32.75,25.24036,-613.066,-615.751,0.05,465.5
2,152000,29.25,25.59867,-615.868,-623.703,0.05,471.7
2,154000,34.917,26.22061,-615.407,-620.367,0.05,478.0
2,156000,35.167,24.64397,-616.833,-619.993,0.05,484.4
2,158000,28.417,24.0697,-615.509,-619.506,0.05,490.7
2,160000,32.667,23.88206,-618.78,-622.101,0.05,497.2
2,162000,27.5,23.66289,-617.437,-622.092,0.05,503.7
2,164000,31.0,24.58633,-618.88,-622.677,0.05,510.2
2,166000,30.917,24.89803,-615.247,-618.151,0.05,516.6
2,168000,31.667,25.26269,-616.487,-619.709,0.05,523.1
2,170000,30.5,25.92799,-615.265,-618.588,0.05,529.6
2,172000,26.083,25.64542,-617.901,-620.548,0.05,536.1
2,174000,28.833,25.86827,-616.255,-621.248,0.05,542.6
2,176000,28.25,25.70261,-620.299,-622.347,0.05,549.1
2,178000,35.083,25.98532,-620.826,-623.234,0.05,555.6
2,180000,28.333,25.94315,-618.672,-625.683,0.05,562.1
2,182000,23.75,27.52134,-616.627,-620.385,0.05,568.6
2,184000,26.833,26.64874,-614.962,-618.164,0.05,575.1
2,186000,33.5,26.31625,-616.132,-619.146,0.05,581.6
2,188000,31.417,26.12012,-614.114,-617.322,0.05,588.1
2,190000,33.5,25.11519,-611.223,-614.722,0.05,594.6
2,192000,30.917,25.17379,-612.269,-614.887,0.05,601.1
