seed,step,queries,loss,maxq0,mean_q,eps,sec
2,208000,32.25,40.24534,-710.736,-714.302,0.05,659.7
2,210000,31.083,40.17862,-709.936,-712.372,0.05,666.2
2,212000,32.917,39.35626,-714.874,-718.498,0.05,672.7
2,214000,37.75,39.34864,-716.849,-719.125,0.05,679.2
2,216000,34.75,37.71321,-718.005,-720.502,0.05,685.6
2,218000,35.667,37.22872,-719.526,-722.361,0.05,692.1
2,220000,29.583,38.04123,-722.432,-724.258,0.05,698.6
2,222000,31.917,39.00086,-721.316,-723.444,0.05,705.1
2,224000,32.167,40.80824,-725.833,-727.876,0.05,711.6
2,226000,35.333,42.25704,-724.787,-728.469,0.05,718.1
2,228000,35.583,42.11733,-727.499,-733.12,0.05,724.6
2,230000,36.333,39.53942,-730.282,-733.426,0.05,731.1
2,232000,34.75,38.56588,-732.908,-735.345,0.05,737.6
2,234000,31.333,37.56079,-733.552,-736.404,0.05,744.1
2,236000,29.917,38.2743,-735.852,-739.427,0.05,750.5
2,238000,29.833,39.72746,-734.562,-738.948,0.05,757.0
2,240000,33.167,41.01809,-733.648,-736.881,0.05,763.5
2,242000,31.083,41.66205,-733.389,-737.016,0.05,769.9
2,244000,34.667,42.8839,-734.636,-737.937,0.05,776.4
2,246000,27.5,42.85211,-732.223,-736.232,0.05,782.9
2,248000,28.5,42.96182,-733.518,-737.513,0.05,789.4
2,250000,26.083,44.29777,-735.089,-737.869,0.05,795.9
2,252000,28.667,45.55218,-734.446,-742.643,0.05,802.3
2,254000,30.0,48.64977,-732.047,-737.046,0.05,808.8
2,256000,33.833,48.39531,-731.841,-736.599,0.05,815.3
2,258000,24.667,47.79169,-726.646,-730.201,0.05,821.8
2,260000,25.917,46.27694,-729.274,-732.173,0.05,828.3
2,262000,30.417,43.9363,-725.123,-730.554,0.05,834.8
