seed,step,queries,loss,maxq0,mean_q,eps,sec
2,6000,24.833,2.16362,-56.556,-57.024,0.905,19.1
2,8000,22.667,3.12932,-75.594,-76.398,0.8733,25.6
2,10000,22.833,4.23864,-93.207,-93.848,0.8417,32.1
2,12000,23.667,5.41048,-109.412,-110.247,0.81,38.7
2,14000,22.333,6.6414,-126.693,-127.389,0.7783,45.2
2,16000,24.833,7.91662,-142.981,-143.938,0.7467,51.9
2,18000,23.083,9.17862,-159.647,-160.554,0.715,58.8
2,20000,20.917,10.67765,-176.355,-177.268,0.6833,65.5
2,22000,22.0,12.35953,-191.419,-192.387,0.6517,72.3
2,24000,23.5,14.08777,-206.534,-207.837,0.62,79.3
2,26000,24.0,16.00075,-220.665,-222.227,0.5883,86.4
2,28000,24.083,17.49657,-234.704,-235.783,0.5567,93.5
2,30000,23.0,19.24809,-248.056,-249.461,0.525,100.7
2,32000,23.833,21.0555,-262.198,-264.342,0.4933,108.0
2,34000,20.583,23.34983,-278.124,-279.851,0.4617,115.3
2,36000,23.167,25.56461,-293.194,-295.089,0.43,122.7
2,38000,21.417,27.53135,-306.889,-310.076,0.3983,130.1
2,40000,21.167,29.7442,-320.324,-322.331,0.3667,137.6
2,42000,19.333,31.42847,-334.887,-336.648,0.335,145.2
2,44000,19.583,34.30951,-349.609,-351.039,0.3033,152.8
2,46000,20.667,36.98704,-363.014,-364.643,0.2717,160.5
2,48000,17.167,39.29786,-376.212,-378.066,0.24,168.3
2,50000,21.583,41.72568,-389.212,-391.168,0.2083,176.1
2,52000,16.667,44.59871,-401.395,-404.327,0.1767,184.0
2,54000,16.75,47.05963,-413.373,-415.816,0.145,191.9
2,56000,17.417,48.99029,-423.941,-426.986,0.1133,200.0
2,58000,18.083,51.7585,-429.503,-436.316,0.0817,208.0
2,60000,19.0,53.94838,-441.331,-446.4,0.05,216.2
2,62000,16.583,56.51836,-450.573,-454.295,0.05,224.3
2,64000,15.917,58.81511,-459.148,-463.817,0.05,232.5
2,66000,17.083,60.97316,-464.523,-470.061,0.05,240.7
2,68000,17.25,61.99609,-469.766,-475.283,0.05,248.8
2,70000,16.417,63.16842,-471.964,-481.092,0.05,257.0
2,72000,16.5,64.22654,-480.48,-487.201,0.05,265.2
2,74000,17.333,65.02692,-486.382,-494.53,0.05,273.3
2,76000,15.25,65.65498,-493.673,-498.459,0.05,281.5
2,78000,16.333,65.77423,-498.524,-504.546,0.05,289.7
2,80000,15.333,65.66702,-500.743,-507.654,0.05,297.8
2,82000,14.917,65.97149,-502.256,-509.452,0.05,305.6
2,84000,16.25,65.33584,-495.825,-509.689,0.05,313.4
